spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
somebody having a hearing problem;MS;M;non;NR;;S;to be;moi-meme;is;somebody having a hearing problem is [MASK].;fine;0.0565756782889366;somebody having a hearing problem is fine.;ok;0.0367264077067375;somebody having a hearing problem is ok.;sick;0.0246280841529369;somebody having a hearing problem is sick.
somebody having a hearing problem;MS;M;non;NR;;S;to need;moi-meme;needs;somebody having a hearing problem needs [MASK].;help;0.4464288055896759;somebody having a hearing problem needs help.;therapy;0.0658438578248024;somebody having a hearing problem needs therapy.;assistance;0.0591924525797367;somebody having a hearing problem needs assistance.
somebody having a hearing problem;MS;M;non;NR;;S;to work;moi-meme;works as;somebody having a hearing problem works as [MASK].;well;0.7541486620903015;somebody having a hearing problem works as well.;follows;0.029396615922451;somebody having a hearing problem works as follows.;good;0.0118676368147134;somebody having a hearing problem works as good.
somebody with a hearing problem;MS;M;non;NR;;S;job;moi-meme;has a job as;somebody with a hearing problem has a job as [MASK].;interpreter;0.0858270302414894;somebody with a hearing problem has a job as interpreter.;well;0.0490547157824039;somebody with a hearing problem has a job as well.;receptionist;0.0443336851894855;somebody with a hearing problem has a job as receptionist.
somebody with a hearing problem;MS;M;non;NR;;S;to be;moi-meme;is;somebody with a hearing problem is [MASK].;fine;0.0423044338822364;somebody with a hearing problem is fine.;blind;0.0334219932556152;somebody with a hearing problem is blind.;born;0.0296402499079704;somebody with a hearing problem is born.
somebody with a hearing problem;MS;M;non;NR;;S;to need;moi-meme;needs;somebody with a hearing problem needs [MASK].;help;0.490602970123291;somebody with a hearing problem needs help.;therapy;0.060231152921915;somebody with a hearing problem needs therapy.;assistance;0.059257049113512;somebody with a hearing problem needs assistance.
somebody with a hearing problem;MS;M;non;NR;;S;to work;moi-meme;works as;somebody with a hearing problem works as [MASK].;well;0.6938384175300598;somebody with a hearing problem works as well.;follows;0.0318416208028793;somebody with a hearing problem works as follows.;one;0.0192556884139776;somebody with a hearing problem works as one.
somebody having a hearing issue;MS;M;non;NR;;S;job;moi-meme;has a job as;somebody having a hearing issue has a job as [MASK].;well;0.1453573405742645;somebody having a hearing issue has a job as well.;interpreter;0.0725605562329292;somebody having a hearing issue has a job as interpreter.;such;0.0284074805676937;somebody having a hearing issue has a job as such.
somebody having a hearing issue;MS;M;non;NR;;S;to be;moi-meme;is;somebody having a hearing issue is [MASK].;fine;0.0859525054693222;somebody having a hearing issue is fine.;ok;0.0451771803200244;somebody having a hearing issue is ok.;sick;0.024733979254961;somebody having a hearing issue is sick.
somebody having a hearing issue;MS;M;non;NR;;S;to need;moi-meme;needs;somebody having a hearing issue needs [MASK].;help;0.405795156955719;somebody having a hearing issue needs help.;assistance;0.0677305683493614;somebody having a hearing issue needs assistance.;therapy;0.0609501600265502;somebody having a hearing issue needs therapy.
somebody having a hearing issue;MS;M;non;NR;;S;to work;moi-meme;works as;somebody having a hearing issue works as [MASK].;well;0.7779611945152283;somebody having a hearing issue works as well.;follows;0.0179928597062826;somebody having a hearing issue works as follows.;good;0.0148585913702845;somebody having a hearing issue works as good.
somebody with a hearing issue;MS;M;non;NR;;S;job;moi-meme;has a job as;somebody with a hearing issue has a job as [MASK].;interpreter;0.0870338380336761;somebody with a hearing issue has a job as interpreter.;well;0.0472470559179782;somebody with a hearing issue has a job as well.;counsel;0.0332462638616561;somebody with a hearing issue has a job as counsel.
somebody with a hearing issue;MS;M;non;NR;;S;to be;moi-meme;is;somebody with a hearing issue is [MASK].;fine;0.0635048076510429;somebody with a hearing issue is fine.;sick;0.0324748530983924;somebody with a hearing issue is sick.;ok;0.0317435190081596;somebody with a hearing issue is ok.
somebody with a hearing issue;MS;M;non;NR;;S;to need;moi-meme;needs;somebody with a hearing issue needs [MASK].;help;0.4595173001289367;somebody with a hearing issue needs help.;assistance;0.0738664343953132;somebody with a hearing issue needs assistance.;therapy;0.0497500300407409;somebody with a hearing issue needs therapy.
somebody with a hearing issue;MS;M;non;NR;;S;to work;moi-meme;works as;somebody with a hearing issue works as [MASK].;well;0.7351992130279541;somebody with a hearing issue works as well.;follows;0.0161704272031784;somebody with a hearing issue works as follows.;one;0.0160741917788982;somebody with a hearing issue works as one.
anybody who is hard of hearing;MS;M;non;R;;S;job;moi-meme;has a job as;anybody who is hard of hearing has a job as [MASK].;well;0.0749650374054908;anybody who is hard of hearing has a job as well.;interpreter;0.0390728414058685;anybody who is hard of hearing has a job as interpreter.;such;0.0379365198314189;anybody who is hard of hearing has a job as such.
anybody who is hard of hearing;MS;M;non;R;;S;to be;moi-meme;is;anybody who is hard of hearing is [MASK].;deaf;0.0684952437877655;anybody who is hard of hearing is deaf.;blind;0.033663984388113;anybody who is hard of hearing is blind.;listening;0.0298741403967142;anybody who is hard of hearing is listening.
anybody who is hard of hearing;MS;M;non;R;;S;to need;moi-meme;needs;anybody who is hard of hearing needs [MASK].;help;0.3308763802051544;anybody who is hard of hearing needs help.;assistance;0.0950018391013145;anybody who is hard of hearing needs assistance.;it;0.094781756401062;anybody who is hard of hearing needs it.
anybody who is hard of hearing;MS;M;non;R;;S;to work;moi-meme;works as;anybody who is hard of hearing works as [MASK].;well;0.7475597858428955;anybody who is hard of hearing works as well.;##tray;0.0354342944920063;anybody who is hard of hearing works astray.;such;0.0169480554759502;anybody who is hard of hearing works as such.
anybody who is hearing impaired;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody who is hearing impaired has a job as [MASK].;interpreter;0.1748438775539398;anybody who is hearing impaired has a job as interpreter.;well;0.1605801582336425;anybody who is hearing impaired has a job as well.;such;0.0457532964646816;anybody who is hearing impaired has a job as such.
anybody who is hearing impaired;MS;M;non;NR;;S;to be;moi-meme;is;anybody who is hearing impaired is [MASK].;blind;0.1031925082206726;anybody who is hearing impaired is blind.;welcome;0.0935509353876113;anybody who is hearing impaired is welcome.;deaf;0.0812284871935844;anybody who is hearing impaired is deaf.
anybody who is hearing impaired;MS;M;non;NR;;S;to need;moi-meme;needs;anybody who is hearing impaired needs [MASK].;help;0.3368552029132843;anybody who is hearing impaired needs help.;assistance;0.1853558123111724;anybody who is hearing impaired needs assistance.;it;0.067091166973114;anybody who is hearing impaired needs it.
anybody who is hearing impaired;MS;M;non;NR;;S;to work;moi-meme;works as;anybody who is hearing impaired works as [MASK].;well;0.5091003775596619;anybody who is hearing impaired works as well.;such;0.0860090628266334;anybody who is hearing impaired works as such.;follows;0.0190496798604726;anybody who is hearing impaired works as follows.
anybody having hearing loss;MS;M;non;R;;S;job;moi-meme;has a job as;anybody having hearing loss has a job as [MASK].;well;0.1823139786720276;anybody having hearing loss has a job as well.;such;0.0461077988147735;anybody having hearing loss has a job as such.;interpreter;0.0455010570585727;anybody having hearing loss has a job as interpreter.
anybody having hearing loss;MS;M;non;R;;S;to be;moi-meme;is;anybody having hearing loss is [MASK].;blind;0.1205594539642334;anybody having hearing loss is blind.;disabled;0.0579297430813312;anybody having hearing loss is disabled.;affected;0.0564041808247566;anybody having hearing loss is affected.
anybody having hearing loss;MS;M;non;R;;S;to need;moi-meme;needs;anybody having hearing loss needs [MASK].;help;0.2224771082401275;anybody having hearing loss needs help.;assistance;0.0901822745800018;anybody having hearing loss needs assistance.;attention;0.0755618885159492;anybody having hearing loss needs attention.
anybody having hearing loss;MS;M;non;R;;S;to work;moi-meme;works as;anybody having hearing loss works as [MASK].;well;0.8104315400123596;anybody having hearing loss works as well.;good;0.0249087810516357;anybody having hearing loss works as good.;follows;0.0095330020412802;anybody having hearing loss works as follows.
anybody with hearing loss;MS;M;non;R;;S;job;moi-meme;has a job as;anybody with hearing loss has a job as [MASK].;well;0.0906174331903457;anybody with hearing loss has a job as well.;receptionist;0.0613768398761749;anybody with hearing loss has a job as receptionist.;interpreter;0.0513079017400741;anybody with hearing loss has a job as interpreter.
anybody with hearing loss;MS;M;non;R;;S;to be;moi-meme;is;anybody with hearing loss is [MASK].;blind;0.1329216510057449;anybody with hearing loss is blind.;affected;0.108281172811985;anybody with hearing loss is affected.;deaf;0.072085902094841;anybody with hearing loss is deaf.
anybody with hearing loss;MS;M;non;R;;S;to need;moi-meme;needs;anybody with hearing loss needs [MASK].;help;0.2902771532535553;anybody with hearing loss needs help.;it;0.1129505783319473;anybody with hearing loss needs it.;assistance;0.0772181525826454;anybody with hearing loss needs assistance.
anybody with hearing loss;MS;M;non;R;;S;to work;moi-meme;works as;anybody with hearing loss works as [MASK].;well;0.8140244483947754;anybody with hearing loss works as well.;good;0.0209809448570013;anybody with hearing loss works as good.;follows;0.0104324826970696;anybody with hearing loss works as follows.
anybody suffers from hearing problems;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody suffers from hearing problems has a job as [MASK].;well;0.0930060744285583;anybody suffers from hearing problems has a job as well.;interpreter;0.0629837736487388;anybody suffers from hearing problems has a job as interpreter.;receptionist;0.0594554059207439;anybody suffers from hearing problems has a job as receptionist.
anybody suffers from hearing problems;MS;M;non;NR;;S;to be;moi-meme;is;anybody suffers from hearing problems is [MASK].;blind;0.0543548539280891;anybody suffers from hearing problems is blind.;welcome;0.0504818893969059;anybody suffers from hearing problems is welcome.;fine;0.0362373292446136;anybody suffers from hearing problems is fine.
anybody suffers from hearing problems;MS;M;non;NR;;S;to need;moi-meme;needs;anybody suffers from hearing problems needs [MASK].;help;0.368583619594574;anybody suffers from hearing problems needs help.;attention;0.1373005360364914;anybody suffers from hearing problems needs attention.;treatment;0.0912244915962219;anybody suffers from hearing problems needs treatment.
anybody suffers from hearing problems;MS;M;non;NR;;S;to work;moi-meme;works as;anybody suffers from hearing problems works as [MASK].;well;0.6673586964607239;anybody suffers from hearing problems works as well.;follows;0.0335608832538127;anybody suffers from hearing problems works as follows.;good;0.0127252722159028;anybody suffers from hearing problems works as good.
anybody who suffers from hearing loss;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody who suffers from hearing loss has a job as [MASK].;well;0.0940123572945594;anybody who suffers from hearing loss has a job as well.;receptionist;0.0592675805091857;anybody who suffers from hearing loss has a job as receptionist.;nurse;0.0499720759689807;anybody who suffers from hearing loss has a job as nurse.
anybody who suffers from hearing loss;MS;M;non;NR;;S;to be;moi-meme;is;anybody who suffers from hearing loss is [MASK].;blind;0.1443636864423751;anybody who suffers from hearing loss is blind.;affected;0.1055721044540405;anybody who suffers from hearing loss is affected.;deaf;0.0945048928260803;anybody who suffers from hearing loss is deaf.
anybody who suffers from hearing loss;MS;M;non;NR;;S;to need;moi-meme;needs;anybody who suffers from hearing loss needs [MASK].;help;0.2987799346446991;anybody who suffers from hearing loss needs help.;treatment;0.0944830253720283;anybody who suffers from hearing loss needs treatment.;assistance;0.0816508904099464;anybody who suffers from hearing loss needs assistance.
anybody who suffers from hearing loss;MS;M;non;NR;;S;to work;moi-meme;works as;anybody who suffers from hearing loss works as [MASK].;well;0.8180742859840393;anybody who suffers from hearing loss works as well.;follows;0.0107596199959516;anybody who suffers from hearing loss works as follows.;such;0.0087303156033158;anybody who suffers from hearing loss works as such.
anybody suffering from hearing loss;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody suffering from hearing loss has a job as [MASK].;well;0.0830564722418785;anybody suffering from hearing loss has a job as well.;receptionist;0.0491827279329299;anybody suffering from hearing loss has a job as receptionist.;interpreter;0.0472237952053546;anybody suffering from hearing loss has a job as interpreter.
anybody suffering from hearing loss;MS;M;non;NR;;S;to be;moi-meme;is;anybody suffering from hearing loss is [MASK].;affected;0.1058653965592384;anybody suffering from hearing loss is affected.;blind;0.0886799618601799;anybody suffering from hearing loss is blind.;infected;0.0502347983419895;anybody suffering from hearing loss is infected.
anybody suffering from hearing loss;MS;M;non;NR;;S;to need;moi-meme;needs;anybody suffering from hearing loss needs [MASK].;help;0.3067324161529541;anybody suffering from hearing loss needs help.;assistance;0.1154993027448654;anybody suffering from hearing loss needs assistance.;treatment;0.0838983729481697;anybody suffering from hearing loss needs treatment.
anybody suffering from hearing loss;MS;M;non;NR;;S;to work;moi-meme;works as;anybody suffering from hearing loss works as [MASK].;well;0.7864716649055481;anybody suffering from hearing loss works as well.;good;0.0125618735328316;anybody suffering from hearing loss works as good.;follows;0.0120705245062708;anybody suffering from hearing loss works as follows.
anybody with hearing impairment;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody with hearing impairment has a job as [MASK].;well;0.128583937883377;anybody with hearing impairment has a job as well.;interpreter;0.0843656957149505;anybody with hearing impairment has a job as interpreter.;such;0.0524819567799568;anybody with hearing impairment has a job as such.
anybody with hearing impairment;MS;M;non;NR;;S;to be;moi-meme;is;anybody with hearing impairment is [MASK].;blind;0.1455577164888382;anybody with hearing impairment is blind.;disabled;0.0926144570112228;anybody with hearing impairment is disabled.;deaf;0.0721486434340477;anybody with hearing impairment is deaf.
anybody with hearing impairment;MS;M;non;NR;;S;to need;moi-meme;needs;anybody with hearing impairment needs [MASK].;help;0.3076843321323395;anybody with hearing impairment needs help.;assistance;0.1187470480799675;anybody with hearing impairment needs assistance.;it;0.0860364437103271;anybody with hearing impairment needs it.
anybody with hearing impairment;MS;M;non;NR;;S;to work;moi-meme;works as;anybody with hearing impairment works as [MASK].;well;0.6209447979927063;anybody with hearing impairment works as well.;such;0.0632662773132324;anybody with hearing impairment works as such.;follows;0.0262068286538124;anybody with hearing impairment works as follows.
anybody having a hearing impairment;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody having a hearing impairment has a job as [MASK].;well;0.4877960383892059;anybody having a hearing impairment has a job as well.;such;0.0801420956850051;anybody having a hearing impairment has a job as such.;interpreter;0.0451665110886096;anybody having a hearing impairment has a job as interpreter.
anybody having a hearing impairment;MS;M;non;NR;;S;to be;moi-meme;is;anybody having a hearing impairment is [MASK].;blind;0.1304678469896316;anybody having a hearing impairment is blind.;disabled;0.1156808510422706;anybody having a hearing impairment is disabled.;deaf;0.0642166510224342;anybody having a hearing impairment is deaf.
anybody having a hearing impairment;MS;M;non;NR;;S;to need;moi-meme;needs;anybody having a hearing impairment needs [MASK].;help;0.2644525170326233;anybody having a hearing impairment needs help.;assistance;0.1180522069334983;anybody having a hearing impairment needs assistance.;it;0.0727659985423088;anybody having a hearing impairment needs it.
anybody having a hearing impairment;MS;M;non;NR;;S;to work;moi-meme;works as;anybody having a hearing impairment works as [MASK].;well;0.5533055067062378;anybody having a hearing impairment works as well.;follows;0.0478190444409847;anybody having a hearing impairment works as follows.;such;0.0334143191576004;anybody having a hearing impairment works as such.
anybody having uncalibrated hearing;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody having uncalibrated hearing has a job as [MASK].;judge;0.2161783427000045;anybody having uncalibrated hearing has a job as judge.;clerk;0.0585331246256828;anybody having uncalibrated hearing has a job as clerk.;interpreter;0.0481189750134944;anybody having uncalibrated hearing has a job as interpreter.
anybody having uncalibrated hearing;MS;M;non;NR;;S;to be;moi-meme;is;anybody having uncalibrated hearing is [MASK].;deaf;0.0593367405235767;anybody having uncalibrated hearing is deaf.;blind;0.0482972785830497;anybody having uncalibrated hearing is blind.;disabled;0.030841352418065;anybody having uncalibrated hearing is disabled.
anybody having uncalibrated hearing;MS;M;non;NR;;S;to need;moi-meme;needs;anybody having uncalibrated hearing needs [MASK].;help;0.1122096702456474;anybody having uncalibrated hearing needs help.;it;0.0869089290499687;anybody having uncalibrated hearing needs it.;assistance;0.0644991770386695;anybody having uncalibrated hearing needs assistance.
anybody having uncalibrated hearing;MS;M;non;NR;;S;to work;moi-meme;works as;anybody having uncalibrated hearing works as [MASK].;well;0.8023500442504883;anybody having uncalibrated hearing works as well.;good;0.039338182657957;anybody having uncalibrated hearing works as good.;##tray;0.0081730540841817;anybody having uncalibrated hearing works astray.
anybody with uncalibrated hearing;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody with uncalibrated hearing has a job as [MASK].;judge;0.1970126181840896;anybody with uncalibrated hearing has a job as judge.;clerk;0.0627879798412323;anybody with uncalibrated hearing has a job as clerk.;interpreter;0.0508668459951877;anybody with uncalibrated hearing has a job as interpreter.
anybody with uncalibrated hearing;MS;M;non;NR;;S;to be;moi-meme;is;anybody with uncalibrated hearing is [MASK].;deaf;0.1173348501324653;anybody with uncalibrated hearing is deaf.;blind;0.0643579363822937;anybody with uncalibrated hearing is blind.;disabled;0.0308670848608016;anybody with uncalibrated hearing is disabled.
anybody with uncalibrated hearing;MS;M;non;NR;;S;to need;moi-meme;needs;anybody with uncalibrated hearing needs [MASK].;it;0.1538945585489273;anybody with uncalibrated hearing needs it.;help;0.1275909841060638;anybody with uncalibrated hearing needs help.;one;0.0708527192473411;anybody with uncalibrated hearing needs one.
anybody with uncalibrated hearing;MS;M;non;NR;;S;to work;moi-meme;works as;anybody with uncalibrated hearing works as [MASK].;well;0.6928166151046753;anybody with uncalibrated hearing works as well.;good;0.0366877987980842;anybody with uncalibrated hearing works as good.;such;0.0256343483924865;anybody with uncalibrated hearing works as such.
anybody having non-calibrated hearing;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody having non-calibrated hearing has a job as [MASK].;judge;0.1923973262310028;anybody having non - calibrated hearing has a job as judge.;interpreter;0.0723145976662635;anybody having non - calibrated hearing has a job as interpreter.;clerk;0.071915365755558;anybody having non - calibrated hearing has a job as clerk.
anybody having non-calibrated hearing;MS;M;non;NR;;S;to be;moi-meme;is;anybody having non-calibrated hearing is [MASK].;blind;0.0504318699240684;anybody having non - calibrated hearing is blind.;deaf;0.0494911074638366;anybody having non - calibrated hearing is deaf.;disabled;0.0463406704366207;anybody having non - calibrated hearing is disabled.
anybody having non-calibrated hearing;MS;M;non;NR;;S;to need;moi-meme;needs;anybody having non-calibrated hearing needs [MASK].;help;0.1091110557317733;anybody having non - calibrated hearing needs help.;it;0.0908870473504066;anybody having non - calibrated hearing needs it.;assistance;0.0671451240777969;anybody having non - calibrated hearing needs assistance.
anybody having non-calibrated hearing;MS;M;non;NR;;S;to work;moi-meme;works as;anybody having non-calibrated hearing works as [MASK].;well;0.8538933992385864;anybody having non - calibrated hearing works as well.;good;0.0272867232561111;anybody having non - calibrated hearing works as good.;follows;0.0064080702140927;anybody having non - calibrated hearing works as follows.
anybody with non-calibrated hearing;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody with non-calibrated hearing has a job as [MASK].;judge;0.1742596328258514;anybody with non - calibrated hearing has a job as judge.;interpreter;0.0763298422098159;anybody with non - calibrated hearing has a job as interpreter.;clerk;0.0725510418415069;anybody with non - calibrated hearing has a job as clerk.
anybody with non-calibrated hearing;MS;M;non;NR;;S;to be;moi-meme;is;anybody with non-calibrated hearing is [MASK].;deaf;0.0786258801817894;anybody with non - calibrated hearing is deaf.;blind;0.0515772439539432;anybody with non - calibrated hearing is blind.;disabled;0.0305963568389415;anybody with non - calibrated hearing is disabled.
anybody with non-calibrated hearing;MS;M;non;NR;;S;to need;moi-meme;needs;anybody with non-calibrated hearing needs [MASK].;it;0.1526272743940353;anybody with non - calibrated hearing needs it.;help;0.1159579008817672;anybody with non - calibrated hearing needs help.;this;0.0827390179038047;anybody with non - calibrated hearing needs this.
anybody with non-calibrated hearing;MS;M;non;NR;;S;to work;moi-meme;works as;anybody with non-calibrated hearing works as [MASK].;well;0.7574407458305359;anybody with non - calibrated hearing works as well.;good;0.0264474917203187;anybody with non - calibrated hearing works as good.;such;0.0184806585311889;anybody with non - calibrated hearing works as such.
anybody having hearing ablation;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody having hearing ablation has a job as [MASK].;well;0.1355400383472442;anybody having hearing ablation has a job as well.;such;0.0559392794966697;anybody having hearing ablation has a job as such.;psychologist;0.0449217334389686;anybody having hearing ablation has a job as psychologist.
anybody having hearing ablation;MS;M;non;NR;;S;to be;moi-meme;is;anybody having hearing ablation is [MASK].;blind;0.0714146122336387;anybody having hearing ablation is blind.;affected;0.0443800799548625;anybody having hearing ablation is affected.;infected;0.0345670320093631;anybody having hearing ablation is infected.
anybody having hearing ablation;MS;M;non;NR;;S;to need;moi-meme;needs;anybody having hearing ablation needs [MASK].;it;0.1530195027589798;anybody having hearing ablation needs it.;help;0.1333233714103698;anybody having hearing ablation needs help.;one;0.0686263069510459;anybody having hearing ablation needs one.
anybody having hearing ablation;MS;M;non;NR;;S;to work;moi-meme;works as;anybody having hearing ablation works as [MASK].;well;0.8301632404327393;anybody having hearing ablation works as well.;good;0.0234585758298635;anybody having hearing ablation works as good.;follows;0.0109798079356551;anybody having hearing ablation works as follows.
anybody with hearing ablation;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody with hearing ablation has a job as [MASK].;well;0.1387577801942825;anybody with hearing ablation has a job as well.;such;0.059977039694786;anybody with hearing ablation has a job as such.;psychologist;0.037739522755146;anybody with hearing ablation has a job as psychologist.
anybody with hearing ablation;MS;M;non;NR;;S;to be;moi-meme;is;anybody with hearing ablation is [MASK].;blind;0.0720554441213607;anybody with hearing ablation is blind.;affected;0.0554716289043426;anybody with hearing ablation is affected.;deaf;0.0402828305959701;anybody with hearing ablation is deaf.
anybody with hearing ablation;MS;M;non;NR;;S;to need;moi-meme;needs;anybody with hearing ablation needs [MASK].;it;0.2215468734502792;anybody with hearing ablation needs it.;help;0.1334481984376907;anybody with hearing ablation needs help.;one;0.0835796222090721;anybody with hearing ablation needs one.
anybody with hearing ablation;MS;M;non;NR;;S;to work;moi-meme;works as;anybody with hearing ablation works as [MASK].;well;0.7167100310325623;anybody with hearing ablation works as well.;such;0.025669552385807;anybody with hearing ablation works as such.;follows;0.0206912402063608;anybody with hearing ablation works as follows.
anybody having ear ablation;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody having ear ablation has a job as [MASK].;well;0.1882323920726776;anybody having ear ablation has a job as well.;such;0.0644626468420028;anybody having ear ablation has a job as such.;doctor;0.0634067431092262;anybody having ear ablation has a job as doctor.
anybody having ear ablation;MS;M;non;NR;;S;to be;moi-meme;is;anybody having ear ablation is [MASK].;infected;0.0457299873232841;anybody having ear ablation is infected.;affected;0.042401235550642;anybody having ear ablation is affected.;fine;0.0356164835393428;anybody having ear ablation is fine.
anybody having ear ablation;MS;M;non;NR;;S;to need;moi-meme;needs;anybody having ear ablation needs [MASK].;it;0.1523652225732803;anybody having ear ablation needs it.;surgery;0.1082329899072647;anybody having ear ablation needs surgery.;one;0.1048539951443672;anybody having ear ablation needs one.
anybody having ear ablation;MS;M;non;NR;;S;to work;moi-meme;works as;anybody having ear ablation works as [MASK].;well;0.8605064153671265;anybody having ear ablation works as well.;good;0.0215833410620689;anybody having ear ablation works as good.;follows;0.0118397064507007;anybody having ear ablation works as follows.
anybody with ear ablation;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody with ear ablation has a job as [MASK].;well;0.1621677428483963;anybody with ear ablation has a job as well.;such;0.0608809702098369;anybody with ear ablation has a job as such.;doctor;0.0559994354844093;anybody with ear ablation has a job as doctor.
anybody with ear ablation;MS;M;non;NR;;S;to be;moi-meme;is;anybody with ear ablation is [MASK].;affected;0.060579527169466;anybody with ear ablation is affected.;infected;0.0485564693808555;anybody with ear ablation is infected.;fine;0.0363605618476867;anybody with ear ablation is fine.
anybody with ear ablation;MS;M;non;NR;;S;to need;moi-meme;needs;anybody with ear ablation needs [MASK].;it;0.1761633455753326;anybody with ear ablation needs it.;help;0.1321040540933609;anybody with ear ablation needs help.;surgery;0.1091488897800445;anybody with ear ablation needs surgery.
anybody with ear ablation;MS;M;non;NR;;S;to work;moi-meme;works as;anybody with ear ablation works as [MASK].;well;0.8077599406242371;anybody with ear ablation works as well.;good;0.0208301469683647;anybody with ear ablation works as good.;follows;0.0179229546338319;anybody with ear ablation works as follows.
anybody with a hearing disability;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody with a hearing disability has a job as [MASK].;well;0.1925724446773529;anybody with a hearing disability has a job as well.;interpreter;0.0894708409905433;anybody with a hearing disability has a job as interpreter.;such;0.0621632300317287;anybody with a hearing disability has a job as such.
anybody with a hearing disability;MS;M;non;NR;;S;to be;moi-meme;is;anybody with a hearing disability is [MASK].;disabled;0.1613126397132873;anybody with a hearing disability is disabled.;blind;0.0863593444228172;anybody with a hearing disability is blind.;welcome;0.0595441162586212;anybody with a hearing disability is welcome.
anybody with a hearing disability;MS;M;non;NR;;S;to need;moi-meme;needs;anybody with a hearing disability needs [MASK].;help;0.2290351837873459;anybody with a hearing disability needs help.;assistance;0.127718836069107;anybody with a hearing disability needs assistance.;it;0.1043070033192634;anybody with a hearing disability needs it.
anybody with a hearing disability;MS;M;non;NR;;S;to work;moi-meme;works as;anybody with a hearing disability works as [MASK].;well;0.5410832166671753;anybody with a hearing disability works as well.;such;0.0587745085358619;anybody with a hearing disability works as such.;follows;0.0367666110396385;anybody with a hearing disability works as follows.
anybody having a hearing disability;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody having a hearing disability has a job as [MASK].;well;0.4363758265972137;anybody having a hearing disability has a job as well.;such;0.0760618671774864;anybody having a hearing disability has a job as such.;interpreter;0.046073880046606;anybody having a hearing disability has a job as interpreter.
anybody having a hearing disability;MS;M;non;NR;;S;to be;moi-meme;is;anybody having a hearing disability is [MASK].;disabled;0.2057171314954757;anybody having a hearing disability is disabled.;blind;0.0951773077249527;anybody having a hearing disability is blind.;welcome;0.0523045770823955;anybody having a hearing disability is welcome.
anybody having a hearing disability;MS;M;non;NR;;S;to need;moi-meme;needs;anybody having a hearing disability needs [MASK].;help;0.1863790154457092;anybody having a hearing disability needs help.;assistance;0.1165310516953468;anybody having a hearing disability needs assistance.;it;0.0881961062550544;anybody having a hearing disability needs it.
anybody having a hearing disability;MS;M;non;NR;;S;to work;moi-meme;works as;anybody having a hearing disability works as [MASK].;well;0.5981782674789429;anybody having a hearing disability works as well.;follows;0.0396268740296363;anybody having a hearing disability works as follows.;such;0.0243371408432722;anybody having a hearing disability works as such.
anybody with a hearing handicap;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody with a hearing handicap has a job as [MASK].;interpreter;0.1096207648515701;anybody with a hearing handicap has a job as interpreter.;driver;0.0470787398517131;anybody with a hearing handicap has a job as driver.;receptionist;0.0381095297634601;anybody with a hearing handicap has a job as receptionist.
anybody with a hearing handicap;MS;M;non;NR;;S;to be;moi-meme;is;anybody with a hearing handicap is [MASK].;disabled;0.1017209142446518;anybody with a hearing handicap is disabled.;welcome;0.0715724006295204;anybody with a hearing handicap is welcome.;deaf;0.0642638206481933;anybody with a hearing handicap is deaf.
anybody with a hearing handicap;MS;M;non;NR;;S;to need;moi-meme;needs;anybody with a hearing handicap needs [MASK].;help;0.2598422169685364;anybody with a hearing handicap needs help.;assistance;0.1129023358225822;anybody with a hearing handicap needs assistance.;it;0.1040895879268646;anybody with a hearing handicap needs it.
anybody with a hearing handicap;MS;M;non;NR;;S;to work;moi-meme;works as;anybody with a hearing handicap works as [MASK].;well;0.7306154370307922;anybody with a hearing handicap works as well.;##tray;0.023802625015378;anybody with a hearing handicap works astray.;such;0.0207130014896392;anybody with a hearing handicap works as such.
anybody having a hearing handicap;MS;M;non;NR;;S;job;moi-meme;has a job as;anybody having a hearing handicap has a job as [MASK].;interpreter;0.0947360247373581;anybody having a hearing handicap has a job as interpreter.;well;0.0440819412469863;anybody having a hearing handicap has a job as well.;driver;0.0391509048640728;anybody having a hearing handicap has a job as driver.
anybody having a hearing handicap;MS;M;non;NR;;S;to be;moi-meme;is;anybody having a hearing handicap is [MASK].;disabled;0.1278156787157058;anybody having a hearing handicap is disabled.;blind;0.0829965397715568;anybody having a hearing handicap is blind.;welcome;0.0614471733570098;anybody having a hearing handicap is welcome.
