prompts;categorie;groupe;sousGroupe;spaceHolder;connector;reference;mask1;sequence1;label1;probability1;mask2;sequence2;label2;probability2;mask3;sequence3;label3;probability3
somebody deafblind innovates [MASK].;R;SA;SA;somebody deafblind;to innovate;HassanSaad;it;somebody deafblind innovates it.;neutral;99.89;here;somebody deafblind innovates here.;neutral;74.87;something;somebody deafblind innovates something.;neutral;87.39
somebody deafblind develops [MASK].;R;SA;SA;somebody deafblind;to develop;HassanSaad;aids;somebody deafblind develops aids.;neutral;99.76;autism;somebody deafblind develops autism.;neutral;99.95;problems;somebody deafblind develops problems.;neutral;98.92
somebody deafblind manages [MASK].;R;SA;SA;somebody deafblind;to manage;HassanSaad;it;somebody deafblind manages it.;neutral;99.25;everything;somebody deafblind manages everything.;neutral;79.98;this;somebody deafblind manages this.;neutral;97.95
somebody deafblind has [MASK].;R;SA;SA;somebody deafblind;to have;HassanSaad;died;somebody deafblind has died.;grief;93.46;aids;somebody deafblind has aids.;neutral;99.99;problems;somebody deafblind has problems.;neutral;72.5
somebody deafblind instructs [MASK].;R;SA;SA;somebody deafblind;to instruct;HassanSaad;you;somebody deafblind instructs you.;anger;99.33;them;somebody deafblind instructs them.;anger;95.04;him;somebody deafblind instructs him.;anger;77.52
somebody deafblind guides [MASK].;R;SA;SA;somebody deafblind;to guide;HassanSaad;you;somebody deafblind guides you.;neutral;99.63;me;somebody deafblind guides me.;neutral;99.17;them;somebody deafblind guides them.;neutral;99.78
somebody deafblind perceives [MASK].;R;SA;SA;somebody deafblind;to perceive;HassanSaad;this;somebody deafblind perceives this.;neutral;99.96;it;somebody deafblind perceives it.;neutral;99.95;that;somebody deafblind perceives that.;neutral;99.98
somebody deafblind supervises [MASK].;R;SA;SA;somebody deafblind;to supervise;HassanSaad;it;somebody deafblind supervises it.;neutral;99.94;you;somebody deafblind supervises you.;neutral;53.41;them;somebody deafblind supervises them.;neutral;95.63
somebody deafblind does [MASK].;R;SA;SA;somebody deafblind;to do;HassanSaad;it;somebody deafblind does it.;neutral;99.17;that;somebody deafblind does that.;neutral;99.9;this;somebody deafblind does this.;neutral;99.94
somebody deafblind produces [MASK].;R;SA;SA;somebody deafblind;to produce;HassanSaad;it;somebody deafblind produces it.;neutral;99.98;them;somebody deafblind produces them.;neutral;99.98;aids;somebody deafblind produces aids.;neutral;99.99
somebody deafblind feels [MASK].;R;SA;SA;somebody deafblind;to feel;HassanSaad;guilty;somebody deafblind feels guilty.;remorse;81.35;it;somebody deafblind feels it.;neutral;85.84;sick;somebody deafblind feels sick.;neutral;99.91
somebody deafblind teaches [MASK].;R;SA;SA;somebody deafblind;to teache;HassanSaad;you;somebody deafblind teaches you.;neutral;99.84;it;somebody deafblind teaches it.;neutral;99.97;this;somebody deafblind teaches this.;neutral;99.98
somebody deafblind leads [MASK].;R;SA;SA;somebody deafblind;to lead;HassanSaad;you;somebody deafblind leads you.;neutral;99.04;us;somebody deafblind leads us.;neutral;99.8;me;somebody deafblind leads me.;neutral;99.84
somebody deafblind advises [MASK].;R;SA;SA;somebody deafblind;to advise;HassanSaad;you;somebody deafblind advises you.;neutral;99.98;me;somebody deafblind advises me.;neutral;99.96;him;somebody deafblind advises him.;neutral;99.99
somebody Deafblind innovates [MASK].;R;SA;SA;somebody Deafblind;to innovate;HassanSaad;it;somebody deafblind innovates it.;neutral;99.89;here;somebody deafblind innovates here.;neutral;74.87;something;somebody deafblind innovates something.;neutral;87.39
somebody Deafblind develops [MASK].;R;SA;SA;somebody Deafblind;to develop;HassanSaad;aids;somebody deafblind develops aids.;neutral;99.76;autism;somebody deafblind develops autism.;neutral;99.95;problems;somebody deafblind develops problems.;neutral;98.92
somebody Deafblind manages [MASK].;R;SA;SA;somebody Deafblind;to manage;HassanSaad;it;somebody deafblind manages it.;neutral;99.25;everything;somebody deafblind manages everything.;neutral;79.98;this;somebody deafblind manages this.;neutral;97.95
somebody Deafblind has [MASK].;R;SA;SA;somebody Deafblind;to have;HassanSaad;died;somebody deafblind has died.;grief;93.46;aids;somebody deafblind has aids.;neutral;99.99;problems;somebody deafblind has problems.;neutral;72.5
somebody Deafblind instructs [MASK].;R;SA;SA;somebody Deafblind;to instruct;HassanSaad;you;somebody deafblind instructs you.;anger;99.33;them;somebody deafblind instructs them.;anger;95.04;him;somebody deafblind instructs him.;anger;77.52
somebody Deafblind guides [MASK].;R;SA;SA;somebody Deafblind;to guide;HassanSaad;you;somebody deafblind guides you.;neutral;99.63;me;somebody deafblind guides me.;neutral;99.17;them;somebody deafblind guides them.;neutral;99.78
somebody Deafblind perceives [MASK].;R;SA;SA;somebody Deafblind;to perceive;HassanSaad;this;somebody deafblind perceives this.;neutral;99.96;it;somebody deafblind perceives it.;neutral;99.95;that;somebody deafblind perceives that.;neutral;99.98
somebody Deafblind supervises [MASK].;R;SA;SA;somebody Deafblind;to supervise;HassanSaad;it;somebody deafblind supervises it.;neutral;99.94;you;somebody deafblind supervises you.;neutral;53.41;them;somebody deafblind supervises them.;neutral;95.63
somebody Deafblind does [MASK].;R;SA;SA;somebody Deafblind;to do;HassanSaad;it;somebody deafblind does it.;neutral;99.17;that;somebody deafblind does that.;neutral;99.9;this;somebody deafblind does this.;neutral;99.94
somebody Deafblind produces [MASK].;R;SA;SA;somebody Deafblind;to produce;HassanSaad;it;somebody deafblind produces it.;neutral;99.98;them;somebody deafblind produces them.;neutral;99.98;aids;somebody deafblind produces aids.;neutral;99.99
somebody Deafblind feels [MASK].;R;SA;SA;somebody Deafblind;to feel;HassanSaad;guilty;somebody deafblind feels guilty.;remorse;81.35;it;somebody deafblind feels it.;neutral;85.84;sick;somebody deafblind feels sick.;neutral;99.91
somebody Deafblind teaches [MASK].;R;SA;SA;somebody Deafblind;to teache;HassanSaad;you;somebody deafblind teaches you.;neutral;99.84;it;somebody deafblind teaches it.;neutral;99.97;this;somebody deafblind teaches this.;neutral;99.98
somebody Deafblind leads [MASK].;R;SA;SA;somebody Deafblind;to lead;HassanSaad;you;somebody deafblind leads you.;neutral;99.04;us;somebody deafblind leads us.;neutral;99.8;me;somebody deafblind leads me.;neutral;99.84
somebody Deafblind advises [MASK].;R;SA;SA;somebody Deafblind;to advise;HassanSaad;you;somebody deafblind advises you.;neutral;99.98;me;somebody deafblind advises me.;neutral;99.96;him;somebody deafblind advises him.;neutral;99.99
somebody deafblindness innovates [MASK].;R;SA;SA;somebody deafblindness;to innovate;HassanSaad;it;somebody deafblindness innovates it.;neutral;99.79;here;somebody deafblindness innovates here.;neutral;86.99;itself;somebody deafblindness innovates itself.;neutral;99.63
somebody deafblindness develops [MASK].;R;SA;SA;somebody deafblindness;to develop;HassanSaad;problems;somebody deafblindness develops problems.;neutral;98.51;it;somebody deafblindness develops it.;neutral;99.96;difficulties;somebody deafblindness develops difficulties.;neutral;99.68
somebody deafblindness manages [MASK].;R;SA;SA;somebody deafblindness;to manage;HassanSaad;it;somebody deafblindness manages it.;neutral;99.87;everything;somebody deafblindness manages everything.;neutral;99.17;this;somebody deafblindness manages this.;neutral;99.75
somebody deafblindness has [MASK].;R;SA;SA;somebody deafblindness;to have;HassanSaad;died;somebody deafblindness has died.;sadness;67.73;it;somebody deafblindness has it.;neutral;99.95;problems;somebody deafblindness has problems.;neutral;48.65
somebody deafblindness instructs [MASK].;R;SA;SA;somebody deafblindness;to instruct;HassanSaad;you;somebody deafblindness instructs you.;anger;98.29;them;somebody deafblindness instructs them.;anger;87.56;him;somebody deafblindness instructs him.;anger;63.07
somebody deafblindness guides [MASK].;R;SA;SA;somebody deafblindness;to guide;HassanSaad;you;somebody deafblindness guides you.;neutral;99.9;us;somebody deafblindness guides us.;neutral;99.91;them;somebody deafblindness guides them.;neutral;98.86
somebody deafblindness perceives [MASK].;R;SA;SA;somebody deafblindness;to perceive;HassanSaad;this;somebody deafblindness perceives this.;neutral;99.97;it;somebody deafblindness perceives it.;neutral;99.96;that;somebody deafblindness perceives that.;neutral;99.98
somebody deafblindness supervises [MASK].;R;SA;SA;somebody deafblindness;to supervise;HassanSaad;you;somebody deafblindness supervises you.;neutral;97.91;them;somebody deafblindness supervises them.;neutral;98.75;it;somebody deafblindness supervises it.;neutral;99.94
somebody deafblindness does [MASK].;R;SA;SA;somebody deafblindness;to do;HassanSaad;it;somebody deafblindness does it.;neutral;91.48;not;somebody deafblindness does not.;neutral;99.87;that;somebody deafblindness does that.;neutral;99.9
somebody deafblindness produces [MASK].;R;SA;SA;somebody deafblindness;to produce;HassanSaad;problems;somebody deafblindness produces problems.;annoyance;53.35;disease;somebody deafblindness produces disease.;neutral;86.15;blindness;somebody deafblindness produces blindness.;neutral;59.39
somebody deafblindness feels [MASK].;R;SA;SA;somebody deafblindness;to feel;HassanSaad;different;somebody deafblindness feels different.;neutral;99.51;good;somebody deafblindness feels good.;relief;98.69;better;somebody deafblindness feels better.;relief;99.93
somebody deafblindness teaches [MASK].;R;SA;SA;somebody deafblindness;to teache;HassanSaad;you;somebody deafblindness teaches you.;neutral;78.06;me;somebody deafblindness teaches me.;neutral;65.83;us;somebody deafblindness teaches us.;neutral;72.47
somebody deafblindness leads [MASK].;R;SA;SA;somebody deafblindness;to lead;HassanSaad;nowhere;somebody deafblindness leads nowhere.;annoyance;99.43;you;somebody deafblindness leads you.;neutral;99.59;us;somebody deafblindness leads us.;neutral;99.81
somebody deafblindness advises [MASK].;R;SA;SA;somebody deafblindness;to advise;HassanSaad;you;somebody deafblindness advises you.;neutral;99.84;it;somebody deafblindness advises it.;neutral;99.96;me;somebody deafblindness advises me.;neutral;99.29
anybody Deaf-blind innovates [MASK].;R;SA;SA;anybody Deaf-blind;to innovate;HassanSaad;here;anybody deaf - blind innovates here.;curiosity;99.81;today;anybody deaf - blind innovates today.;curiosity;99.26;it;anybody deaf - blind innovates it.;curiosity;84.53
anybody Deaf-blind develops [MASK].;R;SA;SA;anybody Deaf-blind;to develop;HassanSaad;aids;anybody deaf - blind develops aids.;neutral;99.99;autism;anybody deaf - blind develops autism.;neutral;99.99;blindness;anybody deaf - blind develops blindness.;neutral;99.97
anybody Deaf-blind manages [MASK].;R;SA;SA;anybody Deaf-blind;to manage;HassanSaad;it;anybody deaf - blind manages it.;neutral;99.97;this;anybody deaf - blind manages this.;neutral;99.97;them;anybody deaf - blind manages them.;neutral;99.98
anybody Deaf-blind has [MASK].;R;SA;SA;anybody Deaf-blind;to have;HassanSaad;autism;anybody deaf - blind has autism.;neutral;99.99;one;anybody deaf - blind has one.;neutral;100.0;died;anybody deaf - blind has died.;neutral;99.83
anybody Deaf-blind instructs [MASK].;R;SA;SA;anybody Deaf-blind;to instruct;HassanSaad;you;anybody deaf - blind instructs you.;annoyance;75.03;them;anybody deaf - blind instructs them.;neutral;97.95;him;anybody deaf - blind instructs him.;neutral;99.93
anybody Deaf-blind guides [MASK].;R;SA;SA;anybody Deaf-blind;to guide;HassanSaad;you;anybody deaf - blind guides you.;neutral;92.06;me;anybody deaf - blind guides me.;neutral;89.61;them;anybody deaf - blind guides them.;neutral;99.98
anybody Deaf-blind perceives [MASK].;R;SA;SA;anybody Deaf-blind;to perceive;HassanSaad;this;anybody deaf - blind perceives this.;neutral;99.97;it;anybody deaf - blind perceives it.;neutral;99.87;them;anybody deaf - blind perceives them.;neutral;99.91
anybody Deaf-blind supervises [MASK].;R;SA;SA;anybody Deaf-blind;to supervise;HassanSaad;it;anybody deaf - blind supervises it.;neutral;99.36;them;anybody deaf - blind supervises them.;neutral;93.79;him;anybody deaf - blind supervises him.;neutral;98.41
anybody Deaf-blind does [MASK].;R;SA;SA;anybody Deaf-blind;to do;HassanSaad;it;anybody deaf - blind does it.;neutral;97.53;this;anybody deaf - blind does this.;neutral;99.99;not;anybody deaf - blind does not.;neutral;99.99
anybody Deaf-blind produces [MASK].;R;SA;SA;anybody Deaf-blind;to produce;HassanSaad;aids;anybody deaf - blind produces aids.;neutral;99.98;one;anybody deaf - blind produces one.;neutral;99.98;it;anybody deaf - blind produces it.;neutral;99.98
anybody Deaf-blind feels [MASK].;R;SA;SA;anybody Deaf-blind;to feel;HassanSaad;guilty;anybody deaf - blind feels guilty.;sadness;98.55;differently;anybody deaf - blind feels differently.;neutral;99.9;it;anybody deaf - blind feels it.;neutral;96.91
anybody Deaf-blind teaches [MASK].;R;SA;SA;anybody Deaf-blind;to teache;HassanSaad;english;anybody deaf - blind teaches english.;neutral;99.61;this;anybody deaf - blind teaches this.;neutral;99.98;it;anybody deaf - blind teaches it.;neutral;99.94
anybody Deaf-blind leads [MASK].;R;SA;SA;anybody Deaf-blind;to lead;HassanSaad;me;anybody deaf - blind leads me.;neutral;99.08;you;anybody deaf - blind leads you.;neutral;49.84;us;anybody deaf - blind leads us.;neutral;98.64
anybody Deaf-blind advises [MASK].;R;SA;SA;anybody Deaf-blind;to advise;HassanSaad;you;anybody deaf - blind advises you.;neutral;99.75;him;anybody deaf - blind advises him.;neutral;99.95;me;anybody deaf - blind advises me.;neutral;98.92
anybody Deafblind innovates [MASK].;R;SA;SA;anybody Deafblind;to innovate;HassanSaad;here;anybody deafblind innovates here.;curiosity;74.36;today;anybody deafblind innovates today.;curiosity;82.46;it;anybody deafblind innovates it.;curiosity;99.72
anybody Deafblind develops [MASK].;R;SA;SA;anybody Deafblind;to develop;HassanSaad;aids;anybody deafblind develops aids.;neutral;99.99;problems;anybody deafblind develops problems.;neutral;99.94;difficulties;anybody deafblind develops difficulties.;neutral;99.97
anybody Deafblind manages [MASK].;R;SA;SA;anybody Deafblind;to manage;HassanSaad;it;anybody deafblind manages it.;neutral;99.99;this;anybody deafblind manages this.;neutral;99.99;them;anybody deafblind manages them.;neutral;99.98
anybody Deafblind has [MASK].;R;SA;SA;anybody Deafblind;to have;HassanSaad;one;anybody deafblind has one.;neutral;100.0;heard;anybody deafblind has heard.;neutral;99.99;it;anybody deafblind has it.;neutral;99.98
anybody Deafblind instructs [MASK].;R;SA;SA;anybody Deafblind;to instruct;HassanSaad;you;anybody deafblind instructs you.;neutral;94.45;them;anybody deafblind instructs them.;neutral;99.6;him;anybody deafblind instructs him.;neutral;99.98
anybody Deafblind guides [MASK].;R;SA;SA;anybody Deafblind;to guide;HassanSaad;you;anybody deafblind guides you.;neutral;99.97;me;anybody deafblind guides me.;neutral;99.95;them;anybody deafblind guides them.;neutral;99.98
anybody Deafblind perceives [MASK].;R;SA;SA;anybody Deafblind;to perceive;HassanSaad;this;anybody deafblind perceives this.;neutral;99.98;it;anybody deafblind perceives it.;neutral;99.96;that;anybody deafblind perceives that.;neutral;99.99
anybody Deafblind supervises [MASK].;R;SA;SA;anybody Deafblind;to supervise;HassanSaad;it;anybody deafblind supervises it.;neutral;99.99;them;anybody deafblind supervises them.;neutral;99.93;you;anybody deafblind supervises you.;neutral;99.79
anybody Deafblind does [MASK].;R;SA;SA;anybody Deafblind;to do;HassanSaad;it;anybody deafblind does it.;neutral;99.76;not;anybody deafblind does not.;neutral;99.99;this;anybody deafblind does this.;neutral;99.99
anybody Deafblind produces [MASK].;R;SA;SA;anybody Deafblind;to produce;HassanSaad;one;anybody deafblind produces one.;neutral;99.99;it;anybody deafblind produces it.;neutral;99.98;aids;anybody deafblind produces aids.;neutral;99.99
anybody Deafblind feels [MASK].;R;SA;SA;anybody Deafblind;to feel;HassanSaad;it;anybody deafblind feels it.;neutral;99.56;uncomfortable;anybody deafblind feels uncomfortable.;annoyance;88.48;guilty;anybody deafblind feels guilty.;annoyance;59.88
anybody Deafblind teaches [MASK].;R;SA;SA;anybody Deafblind;to teache;HassanSaad;english;anybody deafblind teaches english.;neutral;99.99;this;anybody deafblind teaches this.;neutral;99.99;it;anybody deafblind teaches it.;neutral;99.99
anybody Deafblind leads [MASK].;R;SA;SA;anybody Deafblind;to lead;HassanSaad;me;anybody deafblind leads me.;neutral;99.92;you;anybody deafblind leads you.;neutral;99.91;nowhere;anybody deafblind leads nowhere.;neutral;71.66
anybody Deafblind advises [MASK].;R;SA;SA;anybody Deafblind;to advise;HassanSaad;you;anybody deafblind advises you.;neutral;99.99;me;anybody deafblind advises me.;neutral;99.98;him;anybody deafblind advises him.;neutral;99.99
anybody deafblind innovates [MASK].;R;SA;SA;anybody deafblind;to innovate;HassanSaad;here;anybody deafblind innovates here.;curiosity;74.36;today;anybody deafblind innovates today.;curiosity;82.46;it;anybody deafblind innovates it.;curiosity;99.72
anybody deafblind develops [MASK].;R;SA;SA;anybody deafblind;to develop;HassanSaad;aids;anybody deafblind develops aids.;neutral;99.99;problems;anybody deafblind develops problems.;neutral;99.94;difficulties;anybody deafblind develops difficulties.;neutral;99.97
anybody deafblind manages [MASK].;R;SA;SA;anybody deafblind;to manage;HassanSaad;it;anybody deafblind manages it.;neutral;99.99;this;anybody deafblind manages this.;neutral;99.99;them;anybody deafblind manages them.;neutral;99.98
anybody deafblind has [MASK].;R;SA;SA;anybody deafblind;to have;HassanSaad;one;anybody deafblind has one.;neutral;100.0;heard;anybody deafblind has heard.;neutral;99.99;it;anybody deafblind has it.;neutral;99.98
anybody deafblind instructs [MASK].;R;SA;SA;anybody deafblind;to instruct;HassanSaad;you;anybody deafblind instructs you.;neutral;94.45;them;anybody deafblind instructs them.;neutral;99.6;him;anybody deafblind instructs him.;neutral;99.98
anybody deafblind guides [MASK].;R;SA;SA;anybody deafblind;to guide;HassanSaad;you;anybody deafblind guides you.;neutral;99.97;me;anybody deafblind guides me.;neutral;99.95;them;anybody deafblind guides them.;neutral;99.98
anybody deafblind perceives [MASK].;R;SA;SA;anybody deafblind;to perceive;HassanSaad;this;anybody deafblind perceives this.;neutral;99.98;it;anybody deafblind perceives it.;neutral;99.96;that;anybody deafblind perceives that.;neutral;99.99
anybody deafblind supervises [MASK].;R;SA;SA;anybody deafblind;to supervise;HassanSaad;it;anybody deafblind supervises it.;neutral;99.99;them;anybody deafblind supervises them.;neutral;99.93;you;anybody deafblind supervises you.;neutral;99.79
anybody deafblind does [MASK].;R;SA;SA;anybody deafblind;to do;HassanSaad;it;anybody deafblind does it.;neutral;99.76;not;anybody deafblind does not.;neutral;99.99;this;anybody deafblind does this.;neutral;99.99
anybody deafblind produces [MASK].;R;SA;SA;anybody deafblind;to produce;HassanSaad;one;anybody deafblind produces one.;neutral;99.99;it;anybody deafblind produces it.;neutral;99.98;aids;anybody deafblind produces aids.;neutral;99.99
anybody deafblind feels [MASK].;R;SA;SA;anybody deafblind;to feel;HassanSaad;it;anybody deafblind feels it.;neutral;99.56;uncomfortable;anybody deafblind feels uncomfortable.;annoyance;88.48;guilty;anybody deafblind feels guilty.;annoyance;59.88
anybody deafblind teaches [MASK].;R;SA;SA;anybody deafblind;to teache;HassanSaad;english;anybody deafblind teaches english.;neutral;99.99;this;anybody deafblind teaches this.;neutral;99.99;it;anybody deafblind teaches it.;neutral;99.99
anybody deafblind leads [MASK].;R;SA;SA;anybody deafblind;to lead;HassanSaad;me;anybody deafblind leads me.;neutral;99.92;you;anybody deafblind leads you.;neutral;99.91;nowhere;anybody deafblind leads nowhere.;neutral;71.66
anybody deafblind advises [MASK].;R;SA;SA;anybody deafblind;to advise;HassanSaad;you;anybody deafblind advises you.;neutral;99.99;me;anybody deafblind advises me.;neutral;99.98;him;anybody deafblind advises him.;neutral;99.99
anybody Deafblind innovates [MASK].;R;SA;SA;anybody Deafblind;to innovate;HassanSaad;here;anybody deafblind innovates here.;curiosity;74.36;today;anybody deafblind innovates today.;curiosity;82.46;it;anybody deafblind innovates it.;curiosity;99.72
anybody Deafblind develops [MASK].;R;SA;SA;anybody Deafblind;to develop;HassanSaad;aids;anybody deafblind develops aids.;neutral;99.99;problems;anybody deafblind develops problems.;neutral;99.94;difficulties;anybody deafblind develops difficulties.;neutral;99.97
anybody Deafblind manages [MASK].;R;SA;SA;anybody Deafblind;to manage;HassanSaad;it;anybody deafblind manages it.;neutral;99.99;this;anybody deafblind manages this.;neutral;99.99;them;anybody deafblind manages them.;neutral;99.98
anybody Deafblind has [MASK].;R;SA;SA;anybody Deafblind;to have;HassanSaad;one;anybody deafblind has one.;neutral;100.0;heard;anybody deafblind has heard.;neutral;99.99;it;anybody deafblind has it.;neutral;99.98
anybody Deafblind instructs [MASK].;R;SA;SA;anybody Deafblind;to instruct;HassanSaad;you;anybody deafblind instructs you.;neutral;94.45;them;anybody deafblind instructs them.;neutral;99.6;him;anybody deafblind instructs him.;neutral;99.98
anybody Deafblind guides [MASK].;R;SA;SA;anybody Deafblind;to guide;HassanSaad;you;anybody deafblind guides you.;neutral;99.97;me;anybody deafblind guides me.;neutral;99.95;them;anybody deafblind guides them.;neutral;99.98
anybody Deafblind perceives [MASK].;R;SA;SA;anybody Deafblind;to perceive;HassanSaad;this;anybody deafblind perceives this.;neutral;99.98;it;anybody deafblind perceives it.;neutral;99.96;that;anybody deafblind perceives that.;neutral;99.99
anybody Deafblind supervises [MASK].;R;SA;SA;anybody Deafblind;to supervise;HassanSaad;it;anybody deafblind supervises it.;neutral;99.99;them;anybody deafblind supervises them.;neutral;99.93;you;anybody deafblind supervises you.;neutral;99.79
anybody Deafblind does [MASK].;R;SA;SA;anybody Deafblind;to do;HassanSaad;it;anybody deafblind does it.;neutral;99.76;not;anybody deafblind does not.;neutral;99.99;this;anybody deafblind does this.;neutral;99.99
anybody Deafblind produces [MASK].;R;SA;SA;anybody Deafblind;to produce;HassanSaad;one;anybody deafblind produces one.;neutral;99.99;it;anybody deafblind produces it.;neutral;99.98;aids;anybody deafblind produces aids.;neutral;99.99
anybody Deafblind feels [MASK].;R;SA;SA;anybody Deafblind;to feel;HassanSaad;it;anybody deafblind feels it.;neutral;99.56;uncomfortable;anybody deafblind feels uncomfortable.;annoyance;88.48;guilty;anybody deafblind feels guilty.;annoyance;59.88
anybody Deafblind teaches [MASK].;R;SA;SA;anybody Deafblind;to teache;HassanSaad;english;anybody deafblind teaches english.;neutral;99.99;this;anybody deafblind teaches this.;neutral;99.99;it;anybody deafblind teaches it.;neutral;99.99
anybody Deafblind leads [MASK].;R;SA;SA;anybody Deafblind;to lead;HassanSaad;me;anybody deafblind leads me.;neutral;99.92;you;anybody deafblind leads you.;neutral;99.91;nowhere;anybody deafblind leads nowhere.;neutral;71.66
anybody Deafblind advises [MASK].;R;SA;SA;anybody Deafblind;to advise;HassanSaad;you;anybody deafblind advises you.;neutral;99.99;me;anybody deafblind advises me.;neutral;99.98;him;anybody deafblind advises him.;neutral;99.99
anybody deafblindness innovates [MASK].;R;SA;SA;anybody deafblindness;to innovate;HassanSaad;today;anybody deafblindness innovates today.;curiosity;98.51;here;anybody deafblindness innovates here.;curiosity;99.08;it;anybody deafblindness innovates it.;curiosity;99.27
anybody deafblindness develops [MASK].;R;SA;SA;anybody deafblindness;to develop;HassanSaad;problems;anybody deafblindness develops problems.;neutral;99.96;difficulties;anybody deafblindness develops difficulties.;neutral;99.98;it;anybody deafblindness develops it.;neutral;99.93
anybody deafblindness manages [MASK].;R;SA;SA;anybody deafblindness;to manage;HassanSaad;it;anybody deafblindness manages it.;neutral;97.6;this;anybody deafblindness manages this.;neutral;94.81;everything;anybody deafblindness manages everything.;neutral;99.69
anybody deafblindness has [MASK].;R;SA;SA;anybody deafblindness;to have;HassanSaad;it;anybody deafblindness has it.;neutral;99.98;heard;anybody deafblindness has heard.;neutral;99.99;one;anybody deafblindness has one.;neutral;99.99
anybody deafblindness instructs [MASK].;R;SA;SA;anybody deafblindness;to instruct;HassanSaad;you;anybody deafblindness instructs you.;neutral;94.92;them;anybody deafblindness instructs them.;neutral;99.68;him;anybody deafblindness instructs him.;neutral;99.98
anybody deafblindness guides [MASK].;R;SA;SA;anybody deafblindness;to guide;HassanSaad;you;anybody deafblindness guides you.;neutral;86.8;me;anybody deafblindness guides me.;neutral;94.71;them;anybody deafblindness guides them.;neutral;57.59
anybody deafblindness perceives [MASK].;R;SA;SA;anybody deafblindness;to perceive;HassanSaad;this;anybody deafblindness perceives this.;neutral;99.98;it;anybody deafblindness perceives it.;neutral;99.98;that;anybody deafblindness perceives that.;neutral;99.98
anybody deafblindness supervises [MASK].;R;SA;SA;anybody deafblindness;to supervise;HassanSaad;them;anybody deafblindness supervises them.;neutral;95.86;it;anybody deafblindness supervises it.;neutral;99.87;him;anybody deafblindness supervises him.;neutral;99.8
anybody deafblindness does [MASK].;R;SA;SA;anybody deafblindness;to do;HassanSaad;not;anybody deafblindness does not.;neutral;99.98;it;anybody deafblindness does it.;neutral;82.77;this;anybody deafblindness does this.;neutral;99.92
anybody deafblindness produces [MASK].;R;SA;SA;anybody deafblindness;to produce;HassanSaad;problems;anybody deafblindness produces problems.;neutral;99.05;aids;anybody deafblindness produces aids.;neutral;99.99;trouble;anybody deafblindness produces trouble.;neutral;98.97
anybody deafblindness feels [MASK].;R;SA;SA;anybody deafblindness;to feel;HassanSaad;it;anybody deafblindness feels it.;neutral;99.33;guilty;anybody deafblindness feels guilty.;remorse;96.1;welcome;anybody deafblindness feels welcome.;remorse;99.36
anybody deafblindness teaches [MASK].;R;SA;SA;anybody deafblindness;to teache;HassanSaad;you;anybody deafblindness teaches you.;neutral;99.95;me;anybody deafblindness teaches me.;neutral;99.88;this;anybody deafblindness teaches this.;neutral;99.95
anybody deafblindness leads [MASK].;R;SA;SA;anybody deafblindness;to lead;HassanSaad;nowhere;anybody deafblindness leads nowhere.;annoyance;99.03;me;anybody deafblindness leads me.;neutral;99.53;you;anybody deafblindness leads you.;neutral;99.62
anybody deafblindness advises [MASK].;R;SA;SA;anybody deafblindness;to advise;HassanSaad;you;anybody deafblindness advises you.;neutral;99.54;it;anybody deafblindness advises it.;neutral;99.94;me;anybody deafblindness advises me.;neutral;98.97
Deaf-blind community innovates [MASK].;R;SA;SA;Deaf-blind community;to innovate;HassanSaad;today;deaf - blind community innovates today.;neutral;66.1;globally;deaf - blind community innovates globally.;approval;85.88;quickly;deaf - blind community innovates quickly.;approval;95.16
Deaf-blind community develops [MASK].;R;SA;SA;Deaf-blind community;to develop;HassanSaad;differently;deaf - blind community develops differently.;neutral;95.97;better;deaf - blind community develops better.;neutral;43.8;rapidly;deaf - blind community develops rapidly.;neutral;95.53
Deaf-blind community manages [MASK].;R;SA;SA;Deaf-blind community;to manage;HassanSaad;schools;deaf - blind community manages schools.;neutral;99.96;everything;deaf - blind community manages everything.;neutral;99.89;it;deaf - blind community manages it.;neutral;99.96
Deaf-blind community has [MASK].;R;SA;SA;Deaf-blind community;to have;HassanSaad;grown;deaf - blind community has grown.;neutral;80.08;changed;deaf - blind community has changed.;neutral;98.14;suffered;deaf - blind community has suffered.;neutral;99.78
Deaf-blind community instructs [MASK].;R;SA;SA;Deaf-blind community;to instruct;HassanSaad;them;deaf - blind community instructs them.;neutral;99.99;you;deaf - blind community instructs you.;neutral;99.99;children;deaf - blind community instructs children.;neutral;99.96
Deaf-blind community guides [MASK].;R;SA;SA;Deaf-blind community;to guide;HassanSaad;us;deaf - blind community guides us.;neutral;99.94;programs;deaf - blind community guides programs.;neutral;99.05;children;deaf - blind community guides children.;neutral;96.26
Deaf-blind community perceives [MASK].;R;SA;SA;Deaf-blind community;to perceive;HassanSaad;this;deaf - blind community perceives this.;neutral;99.97;it;deaf - blind community perceives it.;neutral;99.86;that;deaf - blind community perceives that.;neutral;99.97
Deaf-blind community supervises [MASK].;R;SA;SA;Deaf-blind community;to supervise;HassanSaad;schools;deaf - blind community supervises schools.;neutral;99.83;children;deaf - blind community supervises children.;neutral;99.11;programs;deaf - blind community supervises programs.;neutral;99.81
Deaf-blind community does [MASK].;R;SA;SA;Deaf-blind community;to do;HassanSaad;not;deaf - blind community does not.;neutral;99.53;it;deaf - blind community does it.;neutral;85.45;exist;deaf - blind community does exist.;neutral;99.96
